v;535476400;152203800;Anielino Kolonia
v;531292800;174871499;Anieliny
v;517769892;217775433;Anielów
v;515709791;222893888;Anielówka
v;509026226;233257347;Anielpol
l;522200316;211721645;Anin
v;511358999;180017500;Aniołka Pierwsza
v;541214111;195977111;Aniołowo
v;539333333;192833332;Ankamaty
s;503178389;193132510;Anna
v;519892388;175261518;Annapol
v;514260999;225888400;Annobór
v;510587200;189430699;Annolesie
v;512985858;189096092;Annolesie
v;509083033;238996195;Annopol
v;518666667;183500000;Annopol
t;508851654;218550836;Annopol
v;524112000;196393999;Annopol
v;510061709;237723832;Annopol
v;516698476;223854402;Annopol
v;529740176;208914973;Annopol
v;524333333;216999999;Annopol
v;518167546;205725814;Annopol
v;516832412;201000073;Annopol
v;516661101;200963577;Annopol Duży
v;522100758;171900234;Annopole
v;533359600;169550799;Annopole
v;516409061;188803690;Annopole Nowe
v;516612176;188497984;Annopole Stare
v;517645638;204257890;Annosław
v;519833332;182333333;Annowka
v;525017832;169990664;Annowo
v;534687097;189268627;Annowo
v;528113492;178750113;Annowo
v;525668009;187851871;Annowo
v;530290833;178616337;Annowo
v;541833333;231166666;Annowo
v;509333333;225000000;Annów
v;516499999;201833333;Annów
v;516666667;224666667;Annówka
v;518943074;221913802;Anonin
v;516000000;199333333;Antolin
v;522569759;231502574;Antolin
v;508055238;224530944;Antolin
v;516643461;199523571;Antolin
v;504018514;201014058;Antolka
v;506327783;195210779;Antolka
v;543166666;219999998;Antomieszki
v;534552699;214290500;Antonia
v;534711894;215163817;Antonia
v;531185199;215220799;Antonie
v;510864699;189490300;Antonie
v;529150500;227557399;Antonie
v;509442918;201940920;Antonielów
v;512378163;197245804;Antonielów
v;520389302;203279184;Antoniew
v;519812954;196880847;Antoniew
v;521957067;201722029;Antoniew
v;519149413;190395290;Antoniew
v;521710262;196631545;Antoniew
v;517903306;193481786;Antoniew
v;522351299;201732860;Antoniew
v;514666666;178166666;Antoniew
v;522103406;193718882;Antoniew
v;522500000;201833333;Antoniew Żdżarów
v;529405700;145997800;Antoniewice
v;530942799;157659500;Antoniewko
v;526547600;171974699;Antoniewo
v;529025444;199888590;Antoniewo
v;524016099;192726399;Antoniewo
v;531750899;155853699;Antoniewo
v;538977934;176293509;Antoniewo
v;527458937;196636354;Antoniewo
v;526560411;188158783;Antoniewo
v;526499600;172130000;Antoniewo Górne
v;501875977;231590604;Antoniki
v;521115899;176172600;Antonin
v;538081200;191984799;Antonin
v;522698755;166457136;Antonin
v;526102599;168347900;Antonin
v;513061830;189555323;Antonina
v;523221204;217106111;Antonina
v;511555999;191147500;Antonina
v;522702900;166451500;Antoninek
v;520572587;209067873;Antoninów
v;518583684;190231776;Antoninów
v;524306837;196028446;Antoninów
v;518562500;204173399;Antoninów
v;514258900;201288200;Antoninów
v;527125503;164702744;Antoniny
v;530592400;170531000;Antoniny
v;507313400;218933500;Antoniów
v;510554800;215290399;Antoniów
v;512235084;228617841;Antoniów
v;512666667;212333333;Antoniów
v;508984388;154985871;Antoniów
v;512000000;214166667;Antoniów
s;503768553;192390952;Antoniów
v;512135390;201727166;Antoniów
v;512033235;206977598;Antoniów
v;514702399;202113900;Antoniów
v;506931921;181975909;Antoniów (Antonia)
v;512327729;228729049;Antoniów Kolonia
v;514334129;212870987;Antoniówka
v;510636979;227668396;Antoniówka
v;509666666;229166667;Antoniówka
v;515833332;226666667;Antoniówka
v;505641954;233711818;Antoniówka
v;514279999;215798600;Antoniówka
v;514500000;190333332;Antoniówka
v;514166667;201833333;Antoniówka
v;506565654;234694281;Antoniówka
v;516833333;215000000;Antoniówka
v;512042300;192578500;Antoniówka
v;509255960;227481505;Antoniówka
v;514395999;190259000;Antoniówka Widawska
v;516907599;214860800;Antoniówka Wilczkowska
v;540634200;217437299;Antonowo
v;510924758;220844440;Antonówka
v;510845625;195422666;Antopol
v;516559705;232439324;Antopol
v;522659771;200752600;Antosin
v;503765399;180329399;Antoszka
v;521467673;193238582;Anusin
v;523893427;229120400;Anusin
v;518166666;189333333;Anusin
v;525706899;184870100;Anusin
v;512064299;216091699;Anusin
v;511764884;231336846;Anusin
v;535244900;216889199;Anuszewo
v;537666667;188333332;Aplinki
v;514200721;193363280;Apolinów
v;507135099;194812699;Apolonka
v;525149499;225396500;Arbasy Duze
v;526547146;203153459;Arcelin
v;523666667;201000000;Arciechów
v;524968738;210825315;Arciechów
v;524384232;201308855;Arciszewo
v;524606599;188724699;Arciszewo
v;524369732;201433455;Arciszewo Nowe
v;524417673;201271413;Arciszewo Stare
v;524501908;176953181;Arcugowo
v;542302699;207545900;Ardapy
v;520854072;200071438;Arkadia
v;523419999;189416699;Arkuszewo
v;495896846;226269063;Arłamów
l;532063283;143722838;Armheide
v;522000000;215333332;Arynów
v;538885399;175885999;Asmus
v;513608197;216162796;Atalin
v;530474000;171257100;Atanazyn
v;539716499;230426299;Ateny
v;542893199;221427699;Audyniszki
v;543735617;203669161;Augamy
v;523386500;191122399;Augustopol
v;542500000;178000000;Augustowo
v;517550504;166768165;Augustowo
v;529141899;179443200;Augustowo
v;521662194;163480004;Augustowo
v;529081459;203238583;Augustowo
v;532264861;180968415;Augustowo
v;537453343;209869452;Augustowo
v;532562199;169797100;Augustowo
v;529076901;203228468;Augustowo
v;527751799;231254799;Augustowo
v;525393199;162024700;Augustowo
s;523304376;210662154;Augustów
v;509900799;153396600;Augustów
v;516093381;234340568;Augustów
v;516876600;211766299;Augustów
v;513404305;210628253;Augustów
v;529385005;209530722;Augustów
v;515231684;214715516;Augustów
v;513433800;210484499;Augustów
v;514362026;204612641;Augustów
t;538437331;229802357;Augustów
v;523742700;207005899;Augustówek
v;519866055;215015847;Augustówka
v;516619969;228119064;Augustówka
l;521833726;210982108;Augustówka
v;519376312;166095497;Augustynki
v;524326999;187488999;Augustynowo
v;513233600;194321500;Augustynów
v;521369808;178768108;Augustynów
v;517212187;185889193;Augustynów
v;520806100;187449399;Augustynów
v;541653400;200643799;Augustyny
v;531968299;173285300;Auguścin
v;534397200;231506199;Aulakowszczyzna
v;534499714;231666795;Aulekowszczyzna
l;521603392;210754434;Aura Park
v;509346880;236762398;Aurelin
v;509145095;193499456;Aurelów
s;522411591;147013519;Aurith
v;539492199;196690499;Awajki
l;500422907;191759686;B III „Mexiko“
v;521191400;173858600;Baba
v;532797600;215887099;Baba
v;526804300;179360600;Baba
v;534893868;192925025;Babalice
v;541300999;233012499;Babańce
v;510577044;196692092;Babczów
v;516445957;225540950;Babczyzna
s;504316415;161749389;Babí
v;542986000;183112600;Babi Dół
v;536178999;167902699;Babi Dwór
v;521777000;180975399;Babia
v;507999999;193500000;Babia Góra
v;528881099;238847300;Babia Góra
s;531200754;180233680;Babia Wieś
v;523435699;186699799;Babiak
v;541744204;203536685;Babiak
v;515224879;228245846;Babianka
v;503410201;222326970;Babiarze
v;499354720;219004344;Babica
v;499074366;195466215;Babica
v;516970961;218560395;Babice
v;500525108;192090749;Babice
v;498195400;224746899;Babice
v;501409388;182974673;Babice
v;501713784;179147533;Babice
v;522498736;208435361;Babice
v;503481424;229399109;Babice
v;500708337;194486172;Babice
v;500525108;192090749;Babice
v;517741621;192481954;Babice
v;503829300;214216900;Babicha
v;516398709;194786961;Babichy
v;517790099;192710399;Babiczki
v;542625900;184403000;Babidół
s;545812712;185393064;Babie Doły
v;528645208;194097420;Babie Ławy
v;528942267;197066201;Babiec Piaseczny
v;506221029;189727639;Babienica
v;540991199;211876899;Babieniec
v;536729199;212593899;Babięta
v;537222286;211490754;Babięty
v;536666667;193833334;Babięty Małe
v;536574799;193982500;Babięty Wielkie
v;536813969;148128572;Babigoszcz
v;533573595;237007963;Babiki
v;537919600;174315199;Babilon
v;511516100;216247760;Babilon
t;521647200;158275299;Babimost
v;522800299;172828699;Babin
s;535039700;146135798;Babin
v;511518190;161304322;Babin
v;523274299;178797099;Babin
v;528845799;146498000;Babin
v;511732851;223470639;Babin
v;532340000;147320299;Babin
v;523411722;178655773;Babin-Olędry
l;490883050;224535045;Babin vrch
v;531364700;145483600;Babinek
v;532598715;147245080;Babinek
v;531599700;229096200;Babino
l;530572844;143409551;Babinsche Kuhle
v;542252086;224509760;Babki
v;523149818;169344700;Babki
v;539018550;224850527;Babki Gąseckie
v;540884599;224800700;Babki Oleckie
v;517793386;171502997;Babkowice
v;526851500;166950600;Bablinek
v;526923200;167327800;Babliniec
v;525787170;166586444;Baborowo
v;525927835;166480066;Baborowo (Szkoła)
t;501573682;179863515;Baborów
v;525840323;166372080;Baborówko
v;526813829;202582763;Baboszewo
v;527359399;189295900;Babowo
v;536236073;218799552;Babrosty
v;518389752;203497126;Babsk
v;521059600;202708200;Babskie Budy
v;503986700;215413999;Babule
v;522782699;190532299;Baby
v;509622888;193199086;Baby
v;515311499;197131900;Baby
v;528164179;206060876;Baby
v;542423541;227985089;Bachanowo
v;494178730;223385286;Bachlawa
v;535823499;232529800;Bachmackie Kolonia
v;533881009;233973848;Bachmatówka
v;526663899;184199100;Bachorce
v;526497400;188492999;Bachorka
v;501166667;229166667;Bachory
v;527417999;186392300;Bachorza
v;539666667;215999999;Bachorza
v;537905200;175201500;Bachorze
v;519949099;175629500;Bachorzew
v;526465729;192608652;Bachorzewo
v;514859700;191944899;Bachorzyn
v;533141715;194554730;Bachotek
v;499587469;194917009;Bachowice
v;498362833;222748710;Bachórz
v;498233371;223327854;Bachórzec
v;497892000;224913500;Bachów
v;529698199;237847900;Bachury
v;513166666;233999999;Bachus
v;531499954;230999938;Bacieczki
v;530542200;229863900;Baciuty
v;530718900;230118299;Baciuty-Kolonia
v;529274884;207134977;Bacze
v;530356799;221272799;Bacze Mokre
v;530686899;221137200;Bacze Suche
v;525343299;217754499;Baczki
v;523666667;224499999;Baczki
v;500321771;204411838;Baczków
v;518833332;219166667;Baczków
v;497948099;197250300;Baczyn
v;500790099;196837499;Baczyn
v;527550999;151167999;Baczyna
v;512333332;205333332;Baczyna
v;538331634;148789706;Baczysław
v;507946499;212324899;Baćkowice
t;515470046;147215146;Bad Muskau
v;538523199;152966599;Badkowo
v;519517900;205469499;Badowo-Dańki
v;519645113;205587644;Badowo-Mściska
v;519423863;205291868;Badów Górny
v;503489344;207843507;Badrzychowice
v;542376739;205592196;Badze
v;537980700;194593600;Badze
v;533487170;188577423;Bagart
v;508166666;229833333;Bagatela
v;531655900;173149699;Bagdad
v;541932699;156994500;Bagicz
v;531455665;200073883;Bagielnice Duże
v;531434072;200168004;Bagielnice Małe
v;534517900;177837800;Bagienica
v;535132836;223938781;Bagienice
v;533561906;222438229;Bagienice
v;538475662;212284442;Bagienice
v;533666667;222500000;Bagienice
v;530666666;211999999;Bagienice
v;530652687;211849376;Bagienice-Folwark
v;530544098;212297614;Bagienice-Pagórki
v;531499999;200166666;Bagienice Duże
v;538598294;212392704;Bagienice Małe
v;531499999;200333332;Bagienice Małe
v;531499999;199833333;Bagienice Nowe
v;530556588;212010664;Bagienice Szlacheckie
v;532666667;208666666;Bagienice Wielkie
v;530560613;211934600;Bagienice Włościańskie
v;508895679;164812730;Bagieniec
v;531895400;228549900;Bagienki
v;500097400;195767600;Bagienna
v;535666666;219833333;Bagieńskie
l;503406932;191009191;Baginiec
v;534942671;221273836;Bagińskie
v;524243299;191426300;Bagna
v;535436586;151734110;Bagna
v;537281600;180104499;Bagna
v;533500000;182500000;Bagniewko
v;543732699;182207900;Bagniewo
v;533575810;182497493;Bagniewo
v;540680100;173724300;Bagnik
v;538379400;197499000;Bagnity
v;529478399;237343200;Bagniuki
v;534386099;229330800;Bagno
v;505063638;223237041;Bagno
v;506244012;229547558;Bagno
v;541113799;161765499;Bagno
v;519622400;160633899;Bagno
v;513389645;168198237;Bagno
s;502631538;190782160;Bagno
v;520666666;182666666;Bagno
v;524166667;191499999;Bagno
v;535157299;195334299;Bagno
v;523121137;184704051;Bagno
v;536587900;185170500;Bagnoduże-Wilcze
s;531507103;232060065;Bagnówka
v;536267300;232240700;Bagny
l;494319662;213584868;Bahniská
v;516388366;147499958;Bahren
v;538755400;195575100;Bajdy
v;497628084;216704660;Bajdy
v;497022699;214597900;Bajdy
v;541543344;209728758;Bajdyty
v;532493947;184575868;Bajerze
s;531481119;181484015;Bajka
v;532999999;227500000;Bajki
v;532993200;227515299;Bajki-Zalesie
v;533033199;227361299;Bajki Stare
v;542853300;215207799;Bajory Małe
v;543166666;215166666;Bajory Wielkie
v;537398000;222469299;Bajtkowo
v;540944997;226513209;Bakałarzewo
v;540252699;228554800;Bakaniuk
v;509317599;176988899;Bakowice
v;542290300;220277999;Bakowo
v;541934100;170541699;Bakowo
v;535826800;185585300;Bakowski Młyn
v;532129867;212615769;Bakuła
v;508081200;215035500;Balbinów
v;504628399;183775900;Balcarzowice
v;519267800;201521299;Balcerów
v;527858335;183631230;Balczewo
v;537605963;189438594;Baldram
v;506349599;168944399;Baldwinowice
l;524620304;217266639;Bale
v;538833332;192500000;Balewko
v;538682000;192561600;Balewo
v;540503500;193984600;Balewo
v;505333333;208333332;Balice
v;500868299;197921349;Balice
t;493367963;222866341;Baligród
v;532512492;218852645;Baliki
v;528152699;182893200;Balin
v;519377824;188192246;Balin
v;501664881;193810539;Balin
v;530388999;193662400;Balin
v;537684500;231617600;Balinka
v;520876689;194104810;Balków
v;491857991;222158321;Balnica
l;491333568;223445295;Balová cesta
v;540019105;214976750;Balowo
v;540866809;177984308;Bałachy
v;501817475;231414465;Bałaje
v;546155699;170316399;Bałamątek
v;538973725;222475155;Bałamutowo
v;497539348;203674974;Bałażówka
v;538258308;202189182;Bałąg
v;535970099;198543100;Bałcyny
v;516681184;181545471;Bałdoń
v;513149200;177885199;Bałdowice
v;528038972;192827149;Bałdowo
v;540666579;188010376;Bałdowo
v;518479799;189737399;Bałdrzychowska Góra
v;518596599;189176600;Bałdrzychów
v;536000275;206056765;Bałdy
v;535841361;205990278;Bałdy Kolonia
v;536039109;206350067;Bałdzki Piec
v;507249374;199229725;Bałków
v;536755016;192837288;Bałoszyce
v;514891199;220259199;Bałtów
v;510177199;215406499;Bałtów
v;495315399;218032700;Bałucianka
v;516347599;190586300;Bałucz
v;543207200;222393299;Bałupiany
v;523666775;213789873;Banachowizna
v;504988269;225524385;Banachy
v;503685564;232512511;Banachy
v;541177899;212936799;Banaszki
v;493949374;226983032;Bandrów Narodowy
v;533149700;212161900;Bandysie
v;506992171;221772990;Bania
v;494677099;210493699;Banica
v;495339299;213089799;Banica
v;534432655;181717179;Banica Druga
v;494497199;207216200;Banie
v;531005831;146620819;Banie
v;542406302;220379286;Banie Mazurskie
v;530826300;146121900;Baniewice
v;542989400;166566900;Baniewo
v;543948236;184053004;Banino
v;520217250;211301595;Baniocha
v;515692747;196638696;Baniów
l;493961858;217168503;Baniska
v;498490942;200071809;Banowice
s;503285030;190246391;Bańgów
v;528182199;231238700;Bańki
v;510541722;233226437;Bańkowszczyzna
v;493927899;199874599;Bańska
v;529764399;144080999;Bara
v;512861400;224652999;Barak
v;512000000;208666666;Barak
v;518702031;205709394;Baraki
v;509734081;232982419;Baraki
v;528897150;204919499;Baraki Chotumskie
v;518741845;205748528;Baraki Osuchowske
v;515335555;224892831;Baran
v;517046599;173731800;Baran
v;528445527;203125208;Baranek
v;509666666;229499999;Baranica
v;521267355;177036669;Baraniec
v;529474700;231120599;Baranki
v;533107400;169695900;Barankowo
v;510442918;168698127;Baranowice
v;527381499;155688700;Baranowice
v;515654595;170759378;Baranowice
v;515596254;166211950;Baranowice
s;524377029;167947346;Baranowo
v;526129699;182989099;Baranowo
v;542754199;176653699;Baranowo
v;538270686;214491092;Baranowo
v;524963699;174948300;Baranowo
v;543127190;229873027;Baranowo
v;531752400;212952399;Baranowo
v;533145499;208262600;Baranowo
v;502937823;203533995;Baranów
v;510636353;208326723;Baranów
v;508166666;193500000;Baranów
v;512655395;180027763;Baranów
v;504165976;208000143;Baranów
v;521230499;204731500;Baranów
v;501356299;200696800;Baranów
v;518960588;177422612;Baranów
v;515574717;221353511;Baranów
v;512333332;217333333;Baranów
t;504994950;215417027;Baranów Sandomierski
v;518774365;177545335;Baranówek
v;507742039;212501512;Baranówek
v;543157739;197179238;Baranówka
v;519692599;198828199;Baranówka
v;503091634;223724167;Baranówka
v;501454590;200994673;Baranówka
v;522076700;168964999;Baranówko
v;505939874;218427676;Barany
v;540912500;223410200;Barany
v;528052500;190610199;Barany
v;537875634;223387792;Barany
v;535833332;223000000;Barany
v;522398900;180300300;Barbarka
s;530538191;185416482;Barbarka
v;502624799;198924599;Barbarka
v;510956899;192342300;Barbarówka
v;511304433;237482411;Barbarówka
v;522320621;184658647;Barce
v;503392115;196597161;Barcelówka
v;506776493;233797475;Barchaczów
v;520333333;164166667;Barchlin
v;539398243;185928184;Barchnowy
v;525153274;216540718;Barchów
t;542188099;213535600;Barciany
v;525360000;212626600;Barcice
v;538832531;189333254;Barcice
v;495243231;206520299;Barcice
v;519079661;209970171;Barcice Drwalewskie
v;518886857;211446587;Barcice Rososkie
v;542870305;225825512;Barcie
v;509621300;153100395;Barcie
v;518478521;155611160;Barcikowice
v;518500000;154666666;Barcikowiczki
v;525150434;198964953;Barcikowo
v;539452700;204275699;Barcikowo
t;528621386;179468691;Barcin
v;528840199;179804600;Barcin Wieś
v;524774799;171337800;Barcinek
v;509418399;155975400;Barcinek
v;542768134;169610838;Barcino
v;542841667;206805556;Barciszewo
v;509422586;207681451;Barcza
v;509551146;207099818;Barcza
v;514845499;186935199;Barczew
v;538483626;205893654;Barczewko
v;526987400;166063200;Barczewo
v;538300975;206906299;Barczewo
v;512037300;195126600;Barczkowice
v;521587099;181767600;Barczygłów
v;523740068;174486042;Barczyzna
v;505078292;167436217;Bardo
v;522738050;174952004;Bardo
v;541105787;157056626;Bardy
v;541781318;199394205;Bardyny
v;513010947;211591442;Bardzice
v;522558474;191359954;Bardzinek
v;540763900;161207500;Bardzlino
v;518929182;191611061;Bardzynin
v;547315200;177220200;Bargędzino
v;537790600;228337099;Bargłów Dworny
v;537717267;228188114;Bargłów Kościelny
v;502269361;184746601;Bargłówka
v;537380399;228734499;Bargłówka
v;507082681;191200018;Bargły
v;522597971;199711345;Bargowie
v;522872582;173161422;Bargowo
v;522449409;149145334;Bargów
v;522449409;149145334;Bargów
v;512538239;230920844;Barki
v;541503700;172049300;Barkocin
v;513999999;198500000;Barkowice
v;514084999;198674199;Barkowice Mokre
v;536019099;171866999;Barkowko
v;536145700;171825800;Barkowo
v;542998230;221999369;Barkowo
v;514784955;167963512;Barkowo
v;538469300;152400599;Barkowo
v;538673361;203779329;Barkweda
v;539186266;190620074;Barlewice
t;529964253;152178755;Barlinek
v;519365457;150849258;Barłogi
v;514256771;222005850;Barłogi
v;545367800;180962899;Barłomino
v;521635396;161468036;Barłożnia Gościeszyńska
v;521624904;161237394;Barłożnia Wolsztyńska
v;537855899;186106699;Barłożno
v;544053212;184337777;Barniewice
v;532372700;150110299;Barnim
v;532339300;150317000;Barnim C
v;531752596;158048845;Barnimie
v;542278200;159896899;Barnin
v;533646359;144084480;Barnisław
l;493002885;219878461;Barnova dolina
v;539333333;169833333;Barnowiec
v;542133699;172341200;Barnowiec
v;495063304;207838521;Barnowiec
v;542377400;172424399;Barnowo
v;527845000;147704299;Barnówko
v;537433600;227561199;Barszcze
v;532000000;216999999;Barszcze
v;529838718;236776641;Barszczewo
v;531266622;230175052;Barszczewo
v;539666666;229833333;Barszczowa Góra
v;530519754;230143969;Barszczówka
v;537164272;204691839;Bartąg
v;537098403;204925490;Bartążek
v;539136000;181462399;Bartel Wielki
v;538195899;198719900;Bartężek
v;532889399;224161399;Bartki
v;542999999;201833333;Bartki
v;532720600;203861600;Bartki
v;532999999;224333333;BArtki-Mocarze
l;494229381;216440188;Bartkova
v;497697700;207785200;Bartkowa Posadowa
v;540833332;177166667;Bartkowa Stajnia
